event_id,latitude,longitude,fog,accident,vehicle_count,timestamp
event_1687,28.443174,76.8438,Clear,Accident,4,2025-12-15T16:47:23.213390
event_1688,28.413115,77.231185,Clear,No Accident,2,2025-12-15T16:47:24.214455
event_1689,28.685196,77.204929,Foggy,No Accident,9,2025-12-15T16:47:25.214875
event_1690,28.611357,76.9656,Clear,No Accident,2,2025-12-15T16:47:26.214646
event_1691,28.42093,77.10499,Foggy,Accident,4,2025-12-15T16:47:27.289644
event_1692,28.692245,77.28225,Clear,Accident,22,2025-12-15T16:47:28.321011
event_1693,28.605377,77.267407,Foggy,No Accident,10,2025-12-15T16:47:29.322627
event_1694,28.727273,77.075426,Clear,No Accident,3,2025-12-15T16:47:30.320561
event_1695,28.732172,76.873744,Foggy,Accident,8,2025-12-15T16:47:31.320668
event_1696,28.566085,76.937589,Foggy,No Accident,11,2025-12-15T16:47:32.320001
event_1697,28.43022,76.938891,Foggy,Accident,27,2025-12-15T16:47:33.321930
event_1698,28.833281,76.933393,Clear,No Accident,5,2025-12-15T16:47:34.321660
event_1699,28.842871,76.938668,Foggy,No Accident,17,2025-12-15T16:47:35.321274
event_1700,28.637659,76.964278,Foggy,Accident,22,2025-12-15T16:47:36.320625
event_1701,28.591037,77.178369,Foggy,Accident,8,2025-12-15T16:47:37.321199
event_1702,28.480833,77.337568,Foggy,Accident,7,2025-12-15T16:47:38.320791
event_1703,28.830009,77.084383,Foggy,No Accident,29,2025-12-15T16:47:39.321550
event_1704,28.702465,77.269265,Clear,No Accident,8,2025-12-15T16:47:40.362347
event_1705,28.50075,76.925928,Foggy,No Accident,23,2025-12-15T16:47:41.333456
event_1706,28.650687,77.016535,Foggy,No Accident,16,2025-12-15T16:47:42.372637
event_1707,28.521054,77.008045,Foggy,Accident,12,2025-12-15T16:47:43.332187
event_1708,28.740186,76.863465,Clear,Accident,23,2025-12-15T16:47:44.332986
event_1709,28.663418,76.934609,Clear,Accident,11,2025-12-15T16:47:45.332925
event_1710,28.447796,77.037346,Foggy,Accident,2,2025-12-15T16:47:46.891536
event_1711,28.435148,76.837512,Foggy,Accident,17,2025-12-15T16:47:47.630225
event_1712,28.494049,77.004188,Foggy,Accident,22,2025-12-15T16:47:48.631268
event_1713,28.502976,77.018234,Foggy,Accident,6,2025-12-15T16:47:49.633028
event_1714,28.458996,77.020513,Foggy,No Accident,18,2025-12-15T16:47:50.631310
event_1715,28.461424,77.150537,Clear,Accident,7,2025-12-15T16:47:51.684232
event_1716,28.562656,76.867418,Foggy,No Accident,15,2025-12-15T16:47:52.717594
event_1717,28.797325,76.904796,Clear,No Accident,4,2025-12-15T16:47:53.717847
event_1718,28.507274,77.186308,Foggy,Accident,4,2025-12-15T16:47:54.717799
event_1719,28.507602,77.070405,Clear,Accident,4,2025-12-15T16:47:55.716826
event_1720,28.894196,77.37045,Foggy,No Accident,18,2025-12-15T16:47:56.717954
event_1721,28.669998,77.134791,Foggy,No Accident,27,2025-12-15T16:47:57.718862
event_1722,28.650162,77.270986,Clear,No Accident,12,2025-12-15T16:47:58.716951
event_1723,28.786799,77.350218,Clear,No Accident,14,2025-12-15T16:47:59.717310
event_1724,28.863133,77.252745,Foggy,Accident,1,2025-12-15T16:48:00.767613
event_1725,28.857872,76.925249,Foggy,Accident,17,2025-12-15T16:48:01.719528
event_1726,28.610158,77.133066,Clear,Accident,6,2025-12-15T16:48:02.718355
event_1727,28.698534,76.953152,Foggy,Accident,5,2025-12-15T16:48:03.717663
event_1728,28.496492,77.240575,Foggy,No Accident,1,2025-12-15T16:48:04.787804
event_1729,28.581648,77.17806,Clear,Accident,27,2025-12-15T16:48:05.811018
event_1730,28.783161,77.266209,Clear,No Accident,3,2025-12-15T16:48:06.811803
event_1731,28.746923,77.26386,Clear,Accident,1,2025-12-15T16:48:07.810939
event_1732,28.690133,77.254862,Foggy,Accident,5,2025-12-15T16:48:08.829438
event_1733,28.454943,76.935093,Foggy,No Accident,11,2025-12-15T16:48:09.812898
event_1734,28.614648,77.03002,Clear,No Accident,24,2025-12-15T16:48:10.813336
event_1735,28.782016,77.147207,Foggy,No Accident,2,2025-12-15T16:48:11.811821
event_1736,28.817254,77.064324,Foggy,Accident,17,2025-12-15T16:48:12.812470
event_1737,28.717621,77.230589,Clear,No Accident,15,2025-12-15T16:48:13.812593
event_1738,28.699555,77.161304,Clear,No Accident,18,2025-12-15T16:48:14.832309
event_1739,28.835581,76.972416,Clear,No Accident,19,2025-12-15T16:48:15.843479
event_1740,28.63282,77.056051,Clear,No Accident,30,2025-12-15T16:48:16.867448
event_1741,28.898699,77.072881,Foggy,Accident,6,2025-12-15T16:48:17.875722
event_1742,28.778383,76.818305,Clear,Accident,11,2025-12-15T16:48:18.875578
event_1743,28.819252,77.001074,Clear,No Accident,13,2025-12-15T16:48:19.876298
event_1744,28.8166,77.267785,Foggy,Accident,9,2025-12-15T16:48:20.875234
event_1745,28.787245,76.904012,Foggy,No Accident,17,2025-12-15T16:48:21.876223
event_1746,28.433296,77.318661,Clear,No Accident,8,2025-12-15T16:48:22.876620
event_1747,28.449209,76.82254,Clear,Accident,17,2025-12-15T16:48:23.877370
event_1748,28.492272,77.332181,Foggy,No Accident,24,2025-12-15T16:48:24.875942
event_1749,28.602786,77.351269,Foggy,No Accident,20,2025-12-15T16:48:25.875740
event_1750,28.696463,77.186146,Foggy,No Accident,2,2025-12-15T16:48:26.876562
event_1751,28.784284,77.047329,Clear,Accident,9,2025-12-15T16:48:27.876012
event_1752,28.802887,77.158632,Foggy,Accident,6,2025-12-15T16:48:28.876903
event_1753,28.659701,77.233884,Clear,Accident,5,2025-12-15T16:48:29.915044
event_1754,28.40397,76.97029,Foggy,Accident,20,2025-12-15T16:48:30.932370
event_1755,28.691928,77.399467,Clear,No Accident,11,2025-12-15T16:48:31.933674
event_1756,28.457159,77.273476,Foggy,Accident,3,2025-12-15T16:48:32.932749
event_1757,28.400724,77.223935,Foggy,Accident,12,2025-12-15T16:48:33.933798
event_1758,28.750752,77.395645,Clear,Accident,3,2025-12-15T16:48:34.933595
event_1759,28.705215,76.931679,Foggy,Accident,4,2025-12-15T16:48:35.933397
event_1760,28.412746,77.186425,Clear,Accident,10,2025-12-15T16:48:36.933494
event_1761,28.598998,76.818559,Foggy,Accident,24,2025-12-15T16:48:37.933475
event_1762,28.792532,76.986216,Foggy,No Accident,4,2025-12-15T16:48:39.258210
event_1763,28.478697,77.196291,Clear,Accident,15,2025-12-15T16:48:40.015127
event_1764,28.839427,76.870778,Foggy,No Accident,7,2025-12-15T16:48:41.014998
event_1765,28.856826,77.01928,Clear,No Accident,2,2025-12-15T16:48:42.016718
event_1766,28.526521,77.013607,Foggy,Accident,38,2025-12-15T16:48:43.052123
event_1767,28.692636,77.292457,Foggy,No Accident,4,2025-12-15T16:48:44.097334
event_1768,28.722543,77.189477,Clear,No Accident,21,2025-12-15T16:48:45.097193
event_1769,28.642112,77.098418,Foggy,Accident,35,2025-12-15T16:48:46.098923
event_1770,28.5926,77.261128,Foggy,No Accident,12,2025-12-15T16:48:47.097634
event_1771,28.729808,77.387863,Foggy,No Accident,5,2025-12-15T16:48:48.099281
event_1772,28.849734,76.857725,Foggy,Accident,18,2025-12-15T16:48:49.098559
event_1773,28.89605,77.244841,Clear,Accident,12,2025-12-15T16:48:50.099978
event_1774,28.647052,77.241596,Clear,Accident,4,2025-12-15T16:48:51.097388
event_1775,28.72831,77.218863,Foggy,No Accident,6,2025-12-15T16:48:52.097660
event_1776,28.501632,76.906531,Clear,Accident,18,2025-12-15T16:48:53.098131
event_1777,28.77475,77.135521,Foggy,Accident,9,2025-12-15T16:48:54.098558
event_1778,28.564003,77.076033,Foggy,Accident,31,2025-12-15T16:48:55.111556
event_1779,28.615766,77.186705,Clear,Accident,24,2025-12-15T16:48:56.113245
event_1780,28.667441,76.851964,Foggy,No Accident,24,2025-12-15T16:48:57.130841
event_1781,28.839575,77.115653,Foggy,No Accident,4,2025-12-15T16:48:58.118503
event_1782,28.814739,77.083254,Foggy,No Accident,16,2025-12-15T16:48:59.110283
event_1783,28.49702,77.177689,Clear,No Accident,0,2025-12-15T16:49:00.111443
event_1784,28.490287,77.396967,Foggy,No Accident,1,2025-12-15T16:49:01.109984
event_1785,28.434607,77.081495,Foggy,No Accident,6,2025-12-15T16:49:02.111137
event_1786,28.698624,76.962839,Foggy,Accident,27,2025-12-15T16:49:03.110616
event_1787,28.428456,76.959672,Foggy,Accident,17,2025-12-15T16:49:04.111765
event_1788,28.55592,77.327457,Foggy,Accident,0,2025-12-15T16:49:05.111825
event_1789,28.79689,77.130113,Foggy,Accident,11,2025-12-15T16:49:06.170676
event_1790,28.441877,77.028361,Clear,Accident,9,2025-12-15T16:49:07.109849
event_1791,28.516191,77.387541,Foggy,No Accident,19,2025-12-15T16:49:08.180516
event_1792,28.875059,77.079156,Clear,Accident,21,2025-12-15T16:49:09.203466
event_1793,28.757694,76.872065,Foggy,Accident,4,2025-12-15T16:49:10.203606
event_1794,28.615126,77.153807,Foggy,Accident,16,2025-12-15T16:49:11.202972
event_1795,28.616945,77.282794,Clear,Accident,4,2025-12-15T16:49:12.213411
event_1796,28.463508,77.193396,Clear,Accident,31,2025-12-15T16:49:13.202393
event_1797,28.755666,77.339737,Foggy,Accident,18,2025-12-15T16:49:14.203037
event_1798,28.526329,76.851065,Foggy,No Accident,1,2025-12-15T16:49:15.203131
event_1799,28.631638,77.060874,Foggy,No Accident,30,2025-12-15T16:49:16.203207
event_1800,28.702066,77.129273,Clear,No Accident,8,2025-12-15T16:49:17.203426
event_1801,28.800603,76.993696,Foggy,Accident,12,2025-12-15T16:49:18.207637
event_1802,28.720347,77.089571,Foggy,Accident,6,2025-12-15T16:49:19.202704
event_1803,28.402519,77.06148,Clear,Accident,2,2025-12-15T16:49:20.202981
event_1804,28.773857,77.01865,Clear,Accident,9,2025-12-15T16:49:21.217264
event_1805,28.75484,76.860182,Foggy,Accident,5,2025-12-15T16:49:22.217659
event_1806,28.855296,77.149402,Clear,No Accident,16,2025-12-15T16:49:23.218398
event_1807,28.566448,76.995916,Clear,No Accident,28,2025-12-15T16:49:24.217004
event_1808,28.682147,77.238906,Clear,Accident,9,2025-12-15T16:49:25.228594
event_1809,28.801103,77.360518,Clear,Accident,4,2025-12-15T16:49:26.218588
event_1810,28.690436,77.396132,Foggy,No Accident,12,2025-12-15T16:49:27.230212
event_1811,28.4556,77.072818,Clear,Accident,5,2025-12-15T16:49:28.218384
event_1812,28.551151,77.035209,Clear,Accident,5,2025-12-15T16:49:29.217325
event_1813,28.617917,77.222193,Foggy,Accident,8,2025-12-15T16:49:30.218235
event_1814,28.448556,77.287519,Foggy,Accident,6,2025-12-15T16:49:31.217609
event_1815,28.751474,77.163113,Clear,No Accident,9,2025-12-15T16:49:32.217340
event_1816,28.787474,76.903606,Clear,No Accident,6,2025-12-15T16:49:33.257817
event_1817,28.584461,76.906704,Clear,No Accident,7,2025-12-15T16:49:34.331306
event_1818,28.538637,76.827037,Foggy,Accident,16,2025-12-15T16:49:35.309612
event_1819,28.629519,77.305576,Foggy,Accident,2,2025-12-15T16:49:36.310261
event_1820,28.67852,76.82879,Foggy,No Accident,1,2025-12-15T16:49:37.309957
event_1821,28.611084,77.16612,Clear,Accident,21,2025-12-15T16:49:38.310385
event_1822,28.609357,77.367274,Foggy,Accident,23,2025-12-15T16:49:39.328467
event_1823,28.763557,77.282974,Foggy,Accident,5,2025-12-15T16:49:40.309268
event_1824,28.462397,77.023741,Clear,No Accident,11,2025-12-15T16:49:41.310678
event_1825,28.660737,76.875202,Foggy,No Accident,13,2025-12-15T16:49:42.309784
event_1826,28.777403,77.053649,Foggy,Accident,21,2025-12-15T16:49:43.310370
event_1827,28.847408,77.194072,Clear,Accident,8,2025-12-15T16:49:44.309782
event_1828,28.77759,76.824725,Clear,No Accident,8,2025-12-15T16:49:45.328951
event_1829,28.853973,76.919095,Clear,Accident,10,2025-12-15T16:49:46.335718
event_1830,28.725212,77.062442,Clear,Accident,10,2025-12-15T16:49:47.334612
event_1831,28.779104,77.068324,Clear,No Accident,3,2025-12-15T16:49:48.336116
event_1832,28.455282,76.86059,Foggy,No Accident,5,2025-12-15T16:49:49.347395
event_1833,28.769927,77.077143,Clear,No Accident,15,2025-12-15T16:49:50.335828
event_1834,28.731689,77.359599,Foggy,Accident,4,2025-12-15T16:49:51.336949
event_1835,28.682613,76.959591,Clear,No Accident,3,2025-12-15T16:49:52.335929
event_1836,28.600399,77.288958,Clear,Accident,4,2025-12-15T16:49:53.336509
event_1837,28.77927,76.923617,Foggy,Accident,16,2025-12-15T16:49:54.336214
event_1838,28.803896,77.114959,Foggy,Accident,7,2025-12-15T16:49:55.361342
event_1839,28.496665,76.912396,Foggy,Accident,31,2025-12-15T16:49:56.336130
event_1840,28.891837,77.129259,Clear,No Accident,8,2025-12-15T16:49:57.335715
event_1841,28.84587,76.959705,Foggy,Accident,7,2025-12-15T16:49:58.347600
event_1842,28.450018,76.978319,Clear,Accident,5,2025-12-15T16:49:59.367230
event_1843,28.663276,77.073317,Foggy,Accident,16,2025-12-15T16:50:00.365951
event_1844,28.895682,76.803688,Clear,Accident,23,2025-12-15T16:50:01.366320
event_1845,28.796902,77.010396,Foggy,Accident,17,2025-12-15T16:50:02.365328
event_1846,28.760505,77.175384,Foggy,No Accident,3,2025-12-15T16:50:03.367475
event_1847,28.801791,77.201474,Clear,No Accident,13,2025-12-15T16:50:04.366726
event_1848,28.440888,77.124251,Clear,No Accident,1,2025-12-15T16:50:05.366549
event_1849,28.457483,77.043219,Clear,Accident,6,2025-12-15T16:50:06.367024
event_1850,28.818719,77.076272,Clear,No Accident,3,2025-12-15T16:50:07.368358
event_1851,28.457343,76.962474,Foggy,Accident,14,2025-12-15T16:50:08.364559
event_1852,28.676642,77.029728,Foggy,Accident,9,2025-12-15T16:50:09.365357
event_1853,28.726384,76.893037,Clear,Accident,17,2025-12-15T16:50:10.366376
event_1854,28.621105,77.172661,Foggy,Accident,19,2025-12-15T16:50:11.402574
event_1855,28.762397,77.082595,Foggy,Accident,35,2025-12-15T16:50:12.466009
event_1856,28.897315,77.376209,Foggy,No Accident,8,2025-12-15T16:50:13.466262
event_1857,28.882772,76.956218,Foggy,No Accident,16,2025-12-15T16:50:14.466184
event_1858,28.774152,77.005239,Clear,No Accident,4,2025-12-15T16:50:15.466824
event_1859,28.516909,76.950128,Clear,No Accident,3,2025-12-15T16:50:16.466947
event_1860,28.832308,77.245097,Foggy,No Accident,5,2025-12-15T16:50:17.467719
event_1861,28.829346,77.00394,Clear,Accident,14,2025-12-15T16:50:18.467677
event_1862,28.668078,77.209492,Foggy,No Accident,14,2025-12-15T16:50:19.465708
event_1863,28.75673,76.87192,Clear,Accident,25,2025-12-15T16:50:20.475929
event_1864,28.470077,76.895036,Clear,No Accident,10,2025-12-15T16:50:21.468744
event_1865,28.629774,77.198642,Clear,Accident,1,2025-12-15T16:50:22.468378
event_1866,28.779759,76.973133,Foggy,No Accident,12,2025-12-15T16:50:23.506948
event_1867,28.493855,76.953897,Clear,Accident,10,2025-12-15T16:50:24.560198
event_1868,28.783473,77.345711,Foggy,Accident,11,2025-12-15T16:50:25.561198
event_1869,28.806326,77.188684,Clear,No Accident,3,2025-12-15T16:50:26.578872
event_1870,28.788773,76.939258,Foggy,No Accident,6,2025-12-15T16:50:27.561598
event_1871,28.592587,77.231246,Foggy,Accident,2,2025-12-15T16:50:28.561789
event_1872,28.613365,77.328598,Clear,Accident,3,2025-12-15T16:50:29.559808
event_1873,28.640097,76.803752,Clear,Accident,12,2025-12-15T16:50:30.559675
event_1874,28.511139,77.265506,Foggy,No Accident,18,2025-12-15T16:50:31.559779
event_1875,28.530883,76.93075,Foggy,No Accident,25,2025-12-15T16:50:32.559200
event_1876,28.731579,76.989204,Clear,No Accident,4,2025-12-15T16:50:33.560151
event_1877,28.579945,77.123675,Foggy,No Accident,12,2025-12-15T16:50:34.559802
event_1878,28.811148,77.257227,Foggy,Accident,17,2025-12-15T16:50:35.559258
event_1879,28.860809,77.311516,Clear,No Accident,12,2025-12-15T16:50:36.575406
event_1880,28.768239,77.193167,Foggy,Accident,3,2025-12-15T16:50:37.594352
event_1881,28.738482,76.997527,Clear,No Accident,7,2025-12-15T16:50:38.594874
event_1882,28.765531,76.851263,Clear,Accident,6,2025-12-15T16:50:39.717481
event_1883,28.456571,77.32689,Foggy,No Accident,10,2025-12-15T16:50:40.594720
event_1884,28.616634,76.997731,Clear,No Accident,9,2025-12-15T16:50:41.595962
event_1885,28.816739,77.166095,Foggy,No Accident,3,2025-12-15T16:50:42.593388
event_1886,28.555444,77.146187,Clear,Accident,3,2025-12-15T16:50:43.595678
event_1887,28.469674,77.191338,Clear,Accident,10,2025-12-15T16:50:44.593989
event_1888,28.606184,77.181656,Clear,No Accident,21,2025-12-15T16:50:45.594920
event_1889,28.835662,76.805064,Foggy,Accident,4,2025-12-15T16:50:46.595733
event_1890,28.648539,76.830065,Clear,No Accident,12,2025-12-15T16:50:47.593239
event_1891,28.773377,77.32708,Foggy,Accident,39,2025-12-15T16:50:48.603024
event_1892,28.575571,76.821291,Clear,No Accident,23,2025-12-15T16:50:49.603712
event_1893,28.784006,77.12765,Clear,Accident,5,2025-12-15T16:50:50.602980
event_1894,28.591033,77.342445,Foggy,No Accident,22,2025-12-15T16:50:51.604063
event_1895,28.864758,77.16189,Foggy,No Accident,34,2025-12-15T16:50:52.602385
event_1896,28.763776,77.18048,Clear,Accident,5,2025-12-15T16:50:53.602507
event_1897,28.689291,76.946763,Clear,Accident,4,2025-12-15T16:50:54.603939
event_1898,28.413738,76.921663,Foggy,No Accident,7,2025-12-15T16:50:55.602691
event_1899,28.643499,76.972254,Foggy,No Accident,0,2025-12-15T16:50:56.603596
event_1900,28.482784,77.181668,Clear,Accident,4,2025-12-15T16:50:57.603928
event_1901,28.73024,77.225649,Clear,No Accident,24,2025-12-15T16:50:58.602922
event_1902,28.724691,77.078954,Clear,Accident,2,2025-12-15T16:50:59.603901
event_1903,28.506983,76.975156,Clear,Accident,4,2025-12-15T16:51:00.602750
event_1904,28.825848,77.387517,Clear,No Accident,14,2025-12-15T16:51:01.640620
event_1905,28.456084,76.893476,Foggy,No Accident,17,2025-12-15T16:51:02.691042
event_1906,28.581149,77.202762,Clear,Accident,12,2025-12-15T16:51:03.691632
event_1907,28.63507,77.234402,Foggy,No Accident,13,2025-12-15T16:51:04.690710
event_1908,28.856261,77.095828,Clear,Accident,7,2025-12-15T16:51:05.692846
event_1909,28.787375,76.921201,Clear,Accident,4,2025-12-15T16:51:06.696916
event_1910,28.806989,76.847441,Clear,Accident,22,2025-12-15T16:51:07.697626
event_1911,28.727958,77.195326,Clear,No Accident,35,2025-12-15T16:51:08.697596
event_1912,28.496752,77.025442,Clear,No Accident,48,2025-12-15T16:51:09.697929
event_1913,28.653021,77.259361,Foggy,Accident,12,2025-12-15T16:51:10.696966
event_1914,28.553108,77.364791,Clear,No Accident,9,2025-12-15T16:51:11.719932
event_1915,28.576586,77.230397,Clear,Accident,13,2025-12-15T16:51:12.697926
event_1916,28.641992,77.240462,Foggy,Accident,31,2025-12-15T16:51:13.706688
event_1917,28.639014,77.396151,Clear,No Accident,18,2025-12-15T16:51:14.767261
event_1918,28.667544,77.280431,Clear,Accident,3,2025-12-15T16:51:15.766469
event_1919,28.815075,76.965953,Foggy,No Accident,3,2025-12-15T16:51:16.766221
event_1920,28.43242,77.034721,Clear,Accident,5,2025-12-15T16:51:17.767005
event_1921,28.719503,77.004031,Clear,Accident,24,2025-12-15T16:51:18.926821
event_1922,28.516322,77.052099,Foggy,Accident,33,2025-12-15T16:51:19.767249
event_1923,28.508211,76.841318,Foggy,No Accident,15,2025-12-15T16:51:20.769734
event_1924,28.772582,77.053908,Clear,Accident,10,2025-12-15T16:51:21.767625
event_1925,28.63828,77.199209,Foggy,Accident,4,2025-12-15T16:51:22.767652
event_1926,28.773659,77.087382,Foggy,No Accident,12,2025-12-15T16:51:23.878439
event_1927,28.489307,76.981781,Foggy,No Accident,16,2025-12-15T16:51:24.766748
event_1928,28.831533,77.051063,Foggy,Accident,7,2025-12-15T16:51:25.765992
event_1929,28.681056,77.340799,Clear,No Accident,4,2025-12-15T16:51:26.810592
event_1930,28.520328,77.130794,Clear,Accident,6,2025-12-15T16:51:27.870946
event_1931,28.457582,76.844373,Foggy,No Accident,12,2025-12-15T16:51:28.850246
event_1932,28.857394,77.369695,Foggy,No Accident,16,2025-12-15T16:51:29.851136
event_1933,28.702831,77.063529,Foggy,Accident,3,2025-12-15T16:51:30.851748
event_1934,28.613771,77.062654,Clear,No Accident,3,2025-12-15T16:51:31.851756
event_1935,28.567179,77.034353,Clear,Accident,10,2025-12-15T16:51:32.850741
event_1936,28.78053,76.828814,Foggy,Accident,8,2025-12-15T16:51:33.849919
event_1937,28.404921,76.836207,Clear,Accident,17,2025-12-15T16:51:35.005039
event_1938,28.742683,77.395837,Clear,No Accident,11,2025-12-15T16:51:35.850367
event_1939,28.633853,77.100998,Clear,Accident,2,2025-12-15T16:51:36.851255
event_1940,28.794706,76.886845,Clear,No Accident,13,2025-12-15T16:51:37.851786
event_1941,28.552739,76.873425,Clear,Accident,13,2025-12-15T16:51:38.891675
event_1942,28.880212,77.334759,Foggy,No Accident,23,2025-12-15T16:51:39.902235
event_1943,28.71726,77.345321,Foggy,Accident,6,2025-12-15T16:51:40.907950
event_1944,28.552293,77.398688,Clear,Accident,37,2025-12-15T16:51:41.909832
event_1945,28.634359,76.956396,Clear,Accident,17,2025-12-15T16:51:42.909621
event_1946,28.409661,77.221582,Foggy,Accident,8,2025-12-15T16:51:43.909254
event_1947,28.629167,77.146369,Clear,No Accident,7,2025-12-15T16:51:44.920858
event_1948,28.849173,76.976783,Clear,No Accident,20,2025-12-15T16:51:45.908764
event_1949,28.796418,76.976957,Clear,No Accident,4,2025-12-15T16:51:46.908614
event_1950,28.76532,77.327682,Foggy,Accident,4,2025-12-15T16:51:47.908329
event_1951,28.516258,77.25109,Clear,Accident,18,2025-12-15T16:51:48.909565
event_1952,28.860004,77.221512,Foggy,No Accident,19,2025-12-15T16:51:49.934012
event_1953,28.713799,77.331353,Clear,No Accident,4,2025-12-15T16:51:50.960915
event_1954,28.795926,77.106441,Clear,Accident,37,2025-12-15T16:51:51.994399
event_1955,28.569158,77.071852,Foggy,No Accident,24,2025-12-15T16:51:53.065452
event_1956,28.695647,76.981035,Clear,Accident,20,2025-12-15T16:51:54.065648
event_1957,28.54299,77.201522,Clear,Accident,8,2025-12-15T16:51:55.064211
event_1958,28.829652,76.818229,Clear,No Accident,12,2025-12-15T16:51:56.154009
event_1959,28.807832,76.969435,Foggy,No Accident,7,2025-12-15T16:51:57.065912
event_1960,28.687625,76.831929,Clear,No Accident,8,2025-12-15T16:51:58.065442
event_1961,28.613749,76.805458,Clear,No Accident,8,2025-12-15T16:51:59.065052
event_1962,28.47309,77.008706,Clear,Accident,13,2025-12-15T16:52:00.065280
event_1963,28.671225,77.19058,Clear,Accident,12,2025-12-15T16:52:01.064351
event_1964,28.800026,77.046253,Foggy,No Accident,23,2025-12-15T16:52:02.066373
event_1965,28.479056,77.199378,Foggy,No Accident,7,2025-12-15T16:52:03.064894
event_1966,28.860231,77.164624,Clear,No Accident,15,2025-12-15T16:52:04.086055
event_1967,28.878912,77.290421,Foggy,No Accident,22,2025-12-15T16:52:05.099002
event_1968,28.757411,77.076092,Clear,No Accident,24,2025-12-15T16:52:06.098457
event_1969,28.515701,77.347956,Clear,Accident,13,2025-12-15T16:52:07.099199
event_1970,28.696958,77.39264,Foggy,Accident,18,2025-12-15T16:52:08.099797
event_1971,28.853034,77.345577,Clear,Accident,7,2025-12-15T16:52:09.100326
event_1972,28.699888,77.05145,Foggy,No Accident,7,2025-12-15T16:52:10.099254
event_1973,28.759102,77.330947,Clear,Accident,13,2025-12-15T16:52:11.099585
event_1974,28.573654,77.189755,Clear,No Accident,5,2025-12-15T16:52:12.099208
event_1975,28.757214,76.9348,Foggy,No Accident,3,2025-12-15T16:52:13.101329
event_1976,28.778734,77.280965,Clear,No Accident,4,2025-12-15T16:52:14.099377
event_1977,28.782507,76.951712,Clear,Accident,19,2025-12-15T16:52:15.097630
event_1978,28.693624,77.18958,Foggy,No Accident,18,2025-12-15T16:52:16.106680
event_1979,28.870055,77.398259,Foggy,Accident,14,2025-12-15T16:52:17.175972
event_1980,28.87532,77.011833,Foggy,Accident,25,2025-12-15T16:52:18.257295
event_1981,28.667346,77.015199,Foggy,Accident,2,2025-12-15T16:52:19.256691
event_1982,28.837589,76.951729,Foggy,No Accident,7,2025-12-15T16:52:20.257671
event_1983,28.470573,76.827576,Foggy,Accident,2,2025-12-15T16:52:21.256027
event_1984,28.749434,76.818147,Clear,Accident,6,2025-12-15T16:52:22.255016
event_1985,28.516549,77.272371,Foggy,No Accident,4,2025-12-15T16:52:23.256541
event_1986,28.546806,77.215659,Foggy,No Accident,21,2025-12-15T16:52:24.257206
event_1987,28.579247,77.023521,Clear,Accident,34,2025-12-15T16:52:25.257249
event_1988,28.697434,77.19156,Clear,Accident,4,2025-12-15T16:52:26.255853
event_1989,28.855226,77.394754,Foggy,Accident,7,2025-12-15T16:52:27.256944
event_1990,28.413661,77.133947,Foggy,Accident,12,2025-12-15T16:52:28.255867
event_1991,28.665537,77.010374,Foggy,Accident,5,2025-12-15T16:52:29.291293
event_1992,28.553652,77.377002,Clear,Accident,16,2025-12-15T16:52:30.291421
event_1993,28.449586,76.937582,Foggy,No Accident,10,2025-12-15T16:52:31.291853
event_1994,28.840439,76.845508,Clear,No Accident,6,2025-12-15T16:52:32.293354
event_1995,28.646231,77.386305,Clear,Accident,11,2025-12-15T16:52:33.290324
event_1996,28.683894,77.155058,Clear,Accident,3,2025-12-15T16:52:34.290691
event_1997,28.763907,77.13008,Clear,Accident,20,2025-12-15T16:52:35.290601
event_1998,28.734173,77.168297,Clear,No Accident,1,2025-12-15T16:52:36.290254
event_1999,28.633342,77.168247,Foggy,Accident,6,2025-12-15T16:52:37.291061
